0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.1869,0.1869,0.1869,0.1869,0.1869,0.1869,0.1869,0.11011,0.11011,0.11011,0.11011,0.11011,0.11011,0.11011,0.16862,0.16862,0.16862,0.16862,0.16862,0.16862
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.25631,0.25631,0.25631,0.25631,0.25631,0.25631,0.25631,0.072669,0.072669,0.072669,0.072669,0.072669,0.072669,0.072669,0.023014,0.023014,0.023014,0.023014,0.023014,0.023014
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15261,0.15261,0.15261,0.15261,0.15261,0.15261,0.15261,0.15261,0.15261,0.15261,0.16344,0.16344,0.16344,0.16344,0.16344,0.16344,0.16344,0.16344,0.16344,0.16344
0.19821,0.19821,0.19821,0.19821,0.19821,0.19821,0.19821,0.19821,0.19821,0.19821,0.1035,0.1035,0.1035,0.1035,0.1035,0.1035,0.1035,0.1035,0.1035,0.1035
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.26624,0.26624,0.26624,0.26624,0.26624,0.26624,0.26624,0.023214,0.023214,0.023214,0.023214,0.023214,0.023214,0.023214,0.0022047,0.0022047,0.0022047,0.0022047,0.0022047,0.0022047
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.17722,0.17722,0.17722,0.17722,0.17722,0.17722,0.17722,0.17722,0.17722,0.17722,0.13635,0.13635,0.13635,0.13635,0.13635,0.13635,0.13635,0.13635,0.13635,0.13635
0.31341,0.31341,0.31341,0.31341,0.31341,0.03692,0.03692,0.03692,0.03692,0.03692,0.017494,0.017494,0.017494,0.017494,0.017494,0.010097,0.010097,0.010097,0.010097,0.010097
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.2232,0.2232,0.2232,0.2232,0.2232,0.2232,0.2232,0.14247,0.14247,0.14247,0.14247,0.14247,0.14247,0.14247,0.039129,0.039129,0.039129,0.039129,0.039129,0.039129
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.19771,0.19771,0.19771,0.19771,0.19771,0.19771,0.19771,0.19771,0.19771,0.19771,0.10445,0.10445,0.10445,0.10445,0.10445,0.10445,0.10445,0.10445,0.10445,0.10445
0.26676,0.26676,0.26676,0.26676,0.26676,0.26676,0.26676,0.015482,0.015482,0.015482,0.015482,0.015482,0.015482,0.015482,0.0056769,0.0056769,0.0056769,0.0056769,0.0056769,0.0056769
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.22273,0.22273,0.22273,0.22273,0.22273,0.22273,0.22273,0.22273,0.22273,0.22273,0.019824,0.019824,0.019824,0.019824,0.019824,0.019824,0.019824,0.019824,0.019824,0.019824
0.21522,0.21522,0.21522,0.21522,0.21522,0.21522,0.21522,0.21522,0.21522,0.21522,0.060654,0.060654,0.060654,0.060654,0.060654,0.060654,0.060654,0.060654,0.060654,0.060654
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.17226,0.17226,0.17226,0.17226,0.17226,0.17226,0.17226,0.17226,0.17226,0.17226,0.14257,0.14257,0.14257,0.14257,0.14257,0.14257,0.14257,0.14257,0.14257,0.14257
0.18789,0.18789,0.18789,0.18789,0.18789,0.18789,0.18789,0.18789,0.18789,0.18789,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15893,0.15893,0.15893,0.15893,0.15893,0.15893,0.15893,0.15893,0.15893,0.15893,0.1573,0.1573,0.1573,0.1573,0.1573,0.1573,0.1573,0.1573,0.1573,0.1573
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.26533,0.26533,0.26533,0.26533,0.26533,0.26533,0.26533,0.029888,0.029888,0.029888,0.029888,0.029888,0.029888,0.029888,0.012564,0.012564,0.012564,0.012564,0.012564,0.012564
0.17524,0.17524,0.17524,0.17524,0.17524,0.17524,0.17524,0.10761,0.10761,0.10761,0.10761,0.10761,0.10761,0.10761,0.18438,0.18438,0.18438,0.18438,0.18438,0.18438
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.26726,0.26726,0.26726,0.26726,0.26726,0.26726,0.26726,0.00014511,0.00014511,0.00014511,0.00014511,0.00014511,0.00014511,0.00014511,6.1779e-05,6.1779e-05,6.1779e-05,6.1779e-05,6.1779e-05,6.1779e-05
0.16302,0.16302,0.16302,0.16302,0.16302,0.16302,0.16302,0.16302,0.16302,0.16302,0.15305,0.15305,0.15305,0.15305,0.15305,0.15305,0.15305,0.15305,0.15305,0.15305
0.20842,0.20842,0.20842,0.20842,0.20842,0.20842,0.20842,0.11017,0.11017,0.11017,0.11017,0.11017,0.11017,0.11017,0.13599,0.13599,0.13599,0.13599,0.13599,0.13599
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
0.18654,0.18654,0.18654,0.18654,0.18654,0.18654,0.18654,0.18654,0.18654,0.18654,0.1233,0.1233,0.1233,0.1233,0.1233,0.1233,0.1233,0.1233,0.1233,0.1233
0.17495,0.17495,0.17495,0.17495,0.17495,0.17495,0.17495,0.16102,0.16102,0.16102,0.16102,0.16102,0.16102,0.16102,0.13182,0.13182,0.13182,0.13182,0.13182,0.13182
0.17441,0.17441,0.17441,0.17441,0.17441,0.17441,0.17441,0.17441,0.17441,0.17441,0.13993,0.13993,0.13993,0.13993,0.13993,0.13993,0.13993,0.13993,0.13993,0.13993
0.20746,0.20746,0.20746,0.20746,0.20746,0.20746,0.20746,0.14158,0.14158,0.14158,0.14158,0.14158,0.14158,0.14158,0.098653,0.098653,0.098653,0.098653,0.098653,0.098653
0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811,0.15811
